"X(um)","Z(um)"
"0.000 ",""
"23.470 ",""
"46.941 ",""
"70.411 ",""
"93.881 ",""
"117.352 ",""
"140.822 ",""
"164.293 ",""
"187.763 ",""
"211.233 ",""
"234.704 ",""
"258.174 ",""
"281.644 ",""
"305.115 ",""
"328.585 ",""
"352.055 ",""
"375.526 ",""
"398.996 ",""
"422.466 ",""
"445.937 ",""
"469.407 ",""
"492.878 ",""
"516.348 ",""
"539.818 ",""
"563.289 ",""
"586.759 ",""
"610.229 ",""
"633.700 ",""
"657.170 ",""
"680.640 ",""
"704.111 ",""
"727.581 ",""
"751.051 ",""
"774.522 ",""
"797.992 ",""
"821.463 ",""
"844.933 ",""
"868.403 ",""
"891.874 ",""
"915.344 ",""
"938.814 ",""
"962.285 ",""
"985.755 ",""
"1009.225 ",""
"1032.696 ",""
"1056.166 ",""
"1079.637 ",""
"1103.107 ",""
"1126.577 ",""
"1150.048 ",""
"1173.518 ",""
"1196.988 ",""
"1220.459 ",""
"1243.929 ",""
"1267.399 ",""
"1290.870 ",""
"1314.340 ",""
"1337.810 ",""
"1361.281 ",""
"1384.751 ",""
"1408.222 ",""
"1431.692 ",""
"1455.162 ",""
"1478.633 ",""
"1502.103 ",""
"1525.573 ",""
"1549.044 ",""
"1572.514 ",""
"1595.984 ",""
"1619.455 ",""
"1642.925 ",""
"1666.396 ",""
"1689.866 ",""
"1713.336 ",""
"1736.807 ",""
"1760.277 ",""
"1783.747 ",""
"1807.218 ",""
"1830.688 ",""
"1854.158 ",""
"1877.629 ",""
"1901.099 ",""
"1924.569 ",""
"1948.040 ",""
"1971.510 ",""
"1994.981 ",""
"2018.451 ",""
"2041.921 ",""
"2065.392 ",""
"2088.862 ",""
"2112.332 ",""
"2135.803 ",""
"2159.273 ",""
"2182.743 ",""
"2206.214 ",""
"2229.684 ",""
"2253.154 ",""
"2276.625 ",""
"2300.095 ",""
"2323.566 ",""
"2347.036 ",""
"2370.506 ",""
"2393.977 ",""
"2417.447 ",""
"2440.917 ",""
"2464.388 ",""
"2487.858 ",""
"2511.328 ",""
"2534.799 ",""
"2558.269 ",""
"2581.740 ",""
"2605.210 ",""
"2628.680 ",""
"2652.151 ",""
"2675.621 ",""
"2699.091 ",""
"2722.562 ",""
"2746.032 ",""
