"X(um)","Z(um)"
"0.000 ",""
"23.467 ",""
"46.935 ",""
"70.402 ",""
"93.869 ",""
"117.337 ",""
"140.804 ",""
"164.271 ",""
"187.739 ",""
"211.206 ",""
"234.673 ",""
"258.141 ",""
"281.608 ",""
"305.075 ",""
"328.543 ",""
"352.010 ",""
"375.477 ",""
"398.944 ",""
"422.412 ",""
"445.879 ",""
"469.346 ",""
"492.814 ",""
"516.281 ",""
"539.748 ",""
"563.216 ",""
"586.683 ",""
"610.150 ",""
"633.618 ",""
"657.085 ",""
"680.552 ",""
"704.020 ",""
"727.487 ",""
"750.954 ",""
"774.422 ",""
"797.889 ",""
"821.356 ",""
"844.824 ",""
"868.291 ",""
"891.758 ",""
"915.226 ",""
"938.693 ",""
"962.160 ",""
"985.628 ",""
"1009.095 ",""
"1032.562 ",""
"1056.030 ",""
"1079.497 ",""
"1102.964 ",""
"1126.431 ",""
"1149.899 ",""
"1173.366 ",""
"1196.833 ",""
"1220.301 ",""
"1243.768 ",""
"1267.235 ",""
"1290.703 ",""
"1314.170 ",""
"1337.637 ",""
"1361.105 ",""
"1384.572 ",""
"1408.039 ",""
"1431.507 ",""
"1454.974 ",""
"1478.441 ",""
"1501.909 ",""
"1525.376 ",""
"1548.843 ",""
"1572.311 ",""
"1595.778 ",""
"1619.245 ",""
"1642.713 ",""
"1666.180 ",""
"1689.647 ",""
"1713.115 ",""
"1736.582 ",""
"1760.049 ",""
"1783.517 ",""
"1806.984 ",""
"1830.451 ",""
"1853.918 ",""
"1877.386 ",""
"1900.853 ",""
"1924.320 ",""
"1947.788 ",""
"1971.255 ",""
"1994.722 ",""
"2018.190 ",""
"2041.657 ",""
"2065.124 ",""
"2088.592 ",""
"2112.059 ",""
"2135.526 ",""
"2158.994 ",""
"2182.461 ",""
"2205.928 ",""
"2229.396 ",""
"2252.863 ",""
"2276.330 ",""
"2299.798 ",""
"2323.265 ",""
"2346.732 ",""
"2370.200 ",""
"2393.667 ",""
"2417.134 ",""
"2440.602 ",""
"2464.069 ",""
"2487.536 ",""
"2511.003 ",""
"2534.471 ",""
"2557.938 ",""
"2581.405 ",""
"2604.873 ",""
"2628.340 ",""
"2651.807 ",""
"2675.275 ",""
"2698.742 ",""
"2722.209 ",""
"2745.677 ",""
"2769.144 ",""
"2792.611 ",""
"2816.079 ",""
"2839.546 ",""
"2863.013 ",""
"2886.481 ",""
"2909.948 ",""
"2933.415 ",""
"2956.883 ",""
"2980.350 ",""
"3003.817 ",""
"3027.285 ",""
"3050.752 ",""
"3074.219 ",""
"3097.687 ",""
"3121.154 ",""
"3144.621 ",""
"3168.089 ",""
"3191.556 ",""
"3215.023 ",""
"3238.490 ",""
"3261.958 ",""
"3285.425 ",""
"3308.892 ",""
"3332.360 ",""
"3355.827 ",""
"3379.294 ",""
"3402.762 ",""
"3426.229 ",""
"3449.696 ",""
"3473.164 ",""
"3496.631 ",""
"3520.098 ",""
"3543.566 ",""
"3567.033 ",""
"3590.500 ",""
"3613.968 ",""
"3637.435 ",""
"3660.902 ",""
"3684.370 ",""
"3707.837 ",""
"3731.304 ",""
"3754.772 ",""
"3778.239 ",""
"3801.706 ",""
"3825.174 ",""
"3848.641 ",""
"3872.108 ",""
"3895.576 ",""
"3919.043 ",""
"3942.510 ",""
"3965.977 ",""
"3989.445 ",""
"4012.912 ",""
"4036.379 ",""
"4059.847 ",""
"4083.314 ",""
"4106.781 ",""
"4130.249 ",""
"4153.716 ",""
"4177.183 ",""
"4200.651 ",""
"4224.118 ",""
"4247.585 ",""
"4271.053 ",""
"4294.520 ",""
"4317.987 ",""
"4341.455 ",""
"4364.922 ",""
"4388.389 ",""
"4411.857 ",""
"4435.324 ",""
"4458.791 ",""
"4482.259 ",""
"4505.726 ",""
"4529.193 ",""
"4552.661 ",""
"4576.128 ",""
"4599.595 ",""
"4623.063 ",""
"4646.530 ",""
"4669.997 ",""
"4693.464 ",""
"4716.932 ",""
"4740.399 ",""
"4763.866 ",""
"4787.334 ",""
"4810.801 ",""
"4834.268 ",""
"4857.736 ",""
"4881.203 ",""
"4904.670 ",""
"4928.138 ",""
"4951.605 ",""
"4975.072 ",""
"4998.540 ",""
"5022.007 ",""
"5045.474 ",""
"5068.942 ",""
"5092.409 ",""
"5115.876 ",""
"5139.344 ",""
"5162.811 ",""
"5186.278 ",""
"5209.746 ",""
"5233.213 ",""
"5256.680 ",""
"5280.148 ",""
"5303.615 ",""
"5327.082 ",""
"5350.550 ",""
"5374.017 ",""
"5397.484 ",""
"5420.951 ",""
"5444.419 ",""
"5467.886 ",""
"5491.353 ",""
"5514.821 ",""
"5538.288 ",""
"5561.755 ",""
"5585.223 ",""
"5608.690 ",""
"5632.157 ",""
"5655.625 ",""
"5679.092 ",""
"5702.559 ",""
"5726.027 ",""
"5749.494 ",""
"5772.961 ",""
"5796.429 ",""
"5819.896 ",""
"5843.363 ",""
"5866.831 ",""
"5890.298 ",""
"5913.765 ",""
"5937.233 ",""
"5960.700 ",""
"5984.167 ",""
"6007.635 ",""
"6031.102 ",""
"6054.569 ",""
"6078.036 ",""
"6101.504 ",""
"6124.971 ",""
"6148.438 ",""
"6171.906 ",""
"6195.373 ",""
"6218.840 ",""
"6242.308 ",""
"6265.775 ",""
"6289.242 ",""
"6312.710 ",""
"6336.177 ",""
"6359.644 ",""
"6383.112 ",""
"6406.579 ",""
"6430.046 ",""
"6453.514 ",""
"6476.981 ",""
"6500.448 ",""
"6523.916 ",""
"6547.383 ",""
"6570.850 ",""
"6594.318 ",""
"6617.785 ",""
"6641.252 ","2624.655 "
"6664.720 ","2638.196 "
"6688.187 ","2662.433 "
"6711.654 ","2682.478 "
"6735.122 ","2690.625 "
"6758.589 ","2679.978 "
"6782.056 ","2669.161 "
"6805.523 ","2654.739 "
"6828.991 ","2655.310 "
"6852.458 ","2675.780 "
"6875.925 ","2720.035 "
"6899.393 ","2775.428 "
"6922.860 ","2827.890 "
"6946.327 ","2870.473 "
"6969.795 ","2895.496 "
"6993.262 ","2910.029 "
"7016.729 ","2924.543 "
"7040.197 ","2942.179 "
"7063.664 ","2959.845 "
"7087.131 ","2985.813 "
"7110.599 ","3031.905 "
"7134.066 ","3098.602 "
"7157.533 ","3163.558 "
"7181.001 ","3212.284 "
"7204.468 ","3238.401 "
"7227.935 ","3246.504 "
"7251.403 ","3244.946 "
"7274.870 ","3243.483 "
"7298.337 ","3251.577 "
"7321.805 ","3274.303 "
"7345.272 ","3310.731 "
"7368.739 ","3352.654 "
"7392.207 ","3390.202 "
"7415.674 ","3416.964 "
"7439.141 ","3435.916 "
"7462.609 ","3461.041 "
"7486.076 ","3497.455 "
"7509.543 ","3535.988 "
"7533.010 ","3563.420 "
"7556.478 ","3576.680 "
"7579.945 ","3588.268 "
"7603.412 ","3609.867 "
"7626.880 ","3649.537 "
"7650.347 ","3704.021 "
"7673.814 ","3763.859 "
"7697.282 ","3819.131 "
"7720.749 ","3864.801 "
"7744.216 ","3896.404 "
"7767.684 ","3916.328 "
"7791.151 ","3928.418 "
"7814.618 ","3942.521 "
"7838.086 ","3966.394 "
"7861.553 ","4000.342 "
"7885.020 ","4036.292 "
"7908.488 ","4067.093 "
"7931.955 ","4100.228 "
"7955.422 ","4143.881 "
"7978.890 ","4194.744 "
"8002.357 ","4239.064 "
"8025.824 ","4272.008 "
"8049.292 ","4297.519 "
"8072.759 ","4317.531 "
"8096.226 ","4330.590 "
"8119.694 ","4338.424 "
"8143.161 ","4350.093 "
"8166.628 ","4369.866 "
"8190.096 ","4398.871 "
"8213.563 ","4437.137 "
"8237.030 ","4481.437 "
"8260.497 ","4528.195 "
"8283.965 ","4571.282 "
"8307.432 ","4606.328 "
"8330.899 ","4631.336 "
"8354.367 ","4648.065 "
"8377.834 ","4661.386 "
"8401.301 ","4672.988 "
"8424.769 ","4682.977 "
"8448.236 ","4695.588 "
"8471.703 ","4716.749 "
"8495.171 ","4745.664 "
"8518.638 ","4775.384 "
"8542.105 ","4799.405 "
"8565.573 ","4819.168 "
"8589.040 ","4842.793 "
"8612.507 ","4875.668 "
"8635.975 ","4915.071 "
"8659.442 ","4952.137 "
"8682.909 ","4980.523 "
"8706.377 ","4999.669 "
"8729.844 ","5011.638 "
"8753.311 ","5018.391 "
"8776.779 ","5022.016 "
"8800.246 ","5026.106 "
"8823.713 ","5036.147 "
"8847.181 ","5058.721 "
"8870.648 ","5100.870 "
"8894.115 ","5161.264 "
"8917.583 ","5231.080 "
"8941.050 ","5292.749 "
"8964.517 ","5340.009 "
"8987.984 ","5370.152 "
"9011.452 ","5390.473 "
"9034.919 ","5403.853 "
"9058.386 ","5414.421 "
"9081.854 ","5422.281 "
"9105.321 ","5429.344 "
"9128.788 ","5439.897 "
"9152.256 ","5458.244 "
"9175.723 ","5491.023 "
"9199.190 ","5539.162 "
"9222.658 ","5597.169 "
"9246.125 ","5655.964 "
"9269.592 ","5705.714 "
"9293.060 ","5741.637 "
"9316.527 ","5763.582 "
"9339.994 ","5777.329 "
"9363.462 ","5788.445 "
"9386.929 ","5797.535 "
"9410.396 ","5805.527 "
"9433.864 ","5816.640 "
"9457.331 ","5836.453 "
"9480.798 ","5865.169 "
"9504.266 ","5897.816 "
"9527.733 ","5925.835 "
"9551.200 ","5947.050 "
"9574.668 ","5963.695 "
"9598.135 ","5982.640 "
"9621.602 ","6008.799 "
"9645.069 ","6041.601 "
"9668.537 ","6073.640 "
"9692.004 ","6099.187 "
"9715.471 ","6116.437 "
"9738.939 ","6129.994 "
"9762.406 ","6141.773 "
"9785.873 ","6151.431 "
"9809.341 ","6157.836 "
"9832.808 ","6163.145 "
"9856.275 ","6170.914 "
"9879.743 ","6186.297 "
"9903.210 ","6214.341 "
"9926.677 ","6254.143 "
"9950.145 ","6299.634 "
"9973.612 ","6345.993 "
"9997.079 ","6389.106 "
"10020.547 ","6430.289 "
"10044.014 ","6468.555 "
"10067.481 ","6501.399 "
"10090.949 ","6526.043 "
"10114.416 ","6541.453 "
"10137.883 ","6553.093 "
"10161.351 ","6564.946 "
"10184.818 ","6583.895 "
"10208.285 ","6614.616 "
"10231.753 ","6653.796 "
"10255.220 ","6691.958 "
"10278.687 ","6725.011 "
"10302.155 ","6756.901 "
"10325.622 ","6789.628 "
"10349.089 ","6823.477 "
"10372.556 ","6856.435 "
"10396.024 ","6886.320 "
"10419.491 ","6909.942 "
"10442.958 ","6924.332 "
"10466.426 ","6902.234 "
"10489.893 ","6856.699 "
"10513.360 ","6891.376 "
"10536.828 ","6941.108 "
"10560.295 ","6978.825 "
"10583.762 ","6992.544 "
"10607.230 ","6999.015 "
"10630.697 ","7017.275 "
"10654.164 ","7046.204 "
"10677.632 ","7085.767 "
"10701.099 ","7138.069 "
"10724.566 ","7188.807 "
"10748.034 ","7236.942 "
"10771.501 ","7279.180 "
"10794.968 ","7302.444 "
"10818.436 ","7316.125 "
"10841.903 ","7322.899 "
"10865.370 ","7330.895 "
"10888.838 ","7342.246 "
"10912.305 ","7361.633 "
"10935.772 ","7387.582 "
"10959.240 ","7414.964 "
"10982.707 ","7436.898 "
