"X(um)","Z(um)"
"0.000 ",""
"23.469 ",""
"46.938 ",""
"70.407 ",""
"93.876 ",""
"117.345 ",""
"140.814 ",""
"164.283 ",""
"187.752 ",""
"211.220 ",""
"234.689 ",""
"258.158 ",""
"281.627 ",""
"305.096 ",""
"328.565 ",""
"352.034 ",""
"375.503 ",""
"398.972 ",""
"422.441 ",""
"445.910 ",""
"469.379 ",""
"492.848 ",""
"516.317 ",""
"539.786 ",""
"563.255 ",""
"586.724 ",""
"610.193 ",""
"633.661 ",""
"657.130 ",""
"680.599 ",""
"704.068 ",""
"727.537 ",""
"751.006 ",""
"774.475 ",""
"797.944 ",""
"821.413 ",""
"844.882 ",""
"868.351 ",""
"891.820 ",""
"915.289 ",""
"938.758 ",""
"962.227 ",""
"985.696 ",""
"1009.165 ",""
"1032.634 ",""
"1056.102 ",""
"1079.571 ",""
"1103.040 ",""
"1126.509 ",""
"1149.978 ",""
"1173.447 ",""
"1196.916 ",""
"1220.385 ",""
"1243.854 ",""
"1267.323 ",""
"1290.792 ",""
"1314.261 ",""
"1337.730 ",""
"1361.199 ",""
"1384.668 ",""
"1408.137 ",""
"1431.606 ",""
"1455.074 ",""
"1478.543 ",""
"1502.012 ",""
"1525.481 ",""
"1548.950 ",""
"1572.419 ",""
"1595.888 ",""
"1619.357 ",""
"1642.826 ",""
"1666.295 ",""
"1689.764 ",""
"1713.233 ",""
"1736.702 ",""
"1760.171 ",""
"1783.640 ",""
"1807.109 ",""
"1830.578 ",""
"1854.047 ",""
"1877.515 ",""
"1900.984 ",""
"1924.453 ",""
"1947.922 ",""
"1971.391 ",""
"1994.860 ",""
"2018.329 ",""
"2041.798 ",""
"2065.267 ",""
"2088.736 ",""
"2112.205 ",""
"2135.674 ",""
"2159.143 ",""
"2182.612 ",""
"2206.081 ",""
"2229.550 ",""
"2253.019 ",""
"2276.487 ",""
"2299.956 ",""
"2323.425 ",""
"2346.894 ",""
"2370.363 ",""
"2393.832 ",""
"2417.301 ",""
"2440.770 ",""
"2464.239 ",""
"2487.708 ",""
"2511.177 ",""
"2534.646 ",""
"2558.115 ",""
"2581.584 ",""
"2605.053 ",""
"2628.522 ",""
"2651.991 ",""
"2675.460 ",""
"2698.928 ",""
"2722.397 ",""
"2745.866 ",""
"2769.335 ",""
"2792.804 ",""
"2816.273 ",""
"2839.742 ",""
"2863.211 ",""
"2886.680 ",""
"2910.149 ",""
"2933.618 ",""
"2957.087 ",""
"2980.556 ",""
"3004.025 ",""
"3027.494 ",""
"3050.963 ",""
"3074.432 ",""
"3097.901 ",""
"3121.369 ",""
"3144.838 ",""
"3168.307 ",""
"3191.776 ",""
"3215.245 ",""
"3238.714 ",""
"3262.183 ",""
"3285.652 ",""
"3309.121 ",""
"3332.590 ",""
"3356.059 ",""
"3379.528 ",""
"3402.997 ",""
"3426.466 ",""
"3449.935 ",""
"3473.404 ",""
"3496.873 ",""
"3520.341 ",""
"3543.810 ",""
"3567.279 ",""
"3590.748 ",""
"3614.217 ",""
"3637.686 ",""
"3661.155 ",""
"3684.624 ",""
"3708.093 ",""
"3731.562 ",""
"3755.031 ",""
"3778.500 ",""
"3801.969 ",""
"3825.438 ",""
"3848.907 ",""
"3872.376 ",""
"3895.845 ",""
"3919.314 ",""
"3942.782 ",""
"3966.251 ",""
"3989.720 ",""
"4013.189 ",""
"4036.658 ",""
"4060.127 ",""
"4083.596 ",""
"4107.065 ",""
"4130.534 ",""
"4154.003 ",""
"4177.472 ",""
"4200.941 ",""
"4224.410 ",""
"4247.879 ",""
"4271.348 ",""
"4294.817 ",""
"4318.286 ",""
"4341.755 ",""
"4365.223 ",""
"4388.692 ",""
"4412.161 ",""
"4435.630 ",""
"4459.099 ",""
"4482.568 ",""
"4506.037 ",""
"4529.506 ",""
"4552.975 ",""
"4576.444 ",""
"4599.913 ",""
"4623.382 ",""
"4646.851 ",""
"4670.320 ",""
"4693.789 ",""
"4717.258 ",""
"4740.727 ",""
"4764.195 ",""
"4787.664 ",""
"4811.133 ",""
"4834.602 ",""
"4858.071 ",""
"4881.540 ",""
"4905.009 ",""
"4928.478 ",""
"4951.947 ",""
"4975.416 ",""
"4998.885 ",""
"5022.354 ",""
"5045.823 ","5773.441 "
"5069.292 ","5777.367 "
"5092.761 ","5773.956 "
"5116.230 ","5765.948 "
"5139.699 ","5763.303 "
"5163.168 ","5768.263 "
"5186.636 ","5774.746 "
"5210.105 ","5783.393 "
"5233.574 ","5831.910 "
"5257.043 ","5909.154 "
"5280.512 ","5978.146 "
"5303.981 ","6043.421 "
"5327.450 ","6064.034 "
"5350.919 ","6058.386 "
"5374.388 ","6045.769 "
"5397.857 ","6033.620 "
"5421.326 ","6036.413 "
"5444.795 ","6063.665 "
"5468.264 ","6104.676 "
"5491.733 ","6144.678 "
"5515.202 ","6177.598 "
"5538.671 ","6204.123 "
"5562.140 ","6219.269 "
"5585.608 ","6220.195 "
"5609.077 ","6215.738 "
"5632.546 ","6228.515 "
"5656.015 ","6272.115 "
"5679.484 ","6329.615 "
"5702.953 ","6376.663 "
"5726.422 ","6397.602 "
"5749.891 ","6406.927 "
"5773.360 ","6425.342 "
"5796.829 ","6466.408 "
"5820.298 ","6522.992 "
"5843.767 ","6573.790 "
"5867.236 ","6602.403 "
"5890.705 ","6615.966 "
"5914.174 ","6629.018 "
"5937.643 ","6657.354 "
"5961.112 ","6699.383 "
"5984.581 ","6736.601 "
"6008.049 ","6759.558 "
"6031.518 ","6768.216 "
"6054.987 ","6776.196 "
"6078.456 ","6787.752 "
"6101.925 ","6818.670 "
"6125.394 ","6876.535 "
"6148.863 ","6934.368 "
"6172.332 ","6972.159 "
"6195.801 ","6986.842 "
"6219.270 ","7047.446 "
"6242.739 ","7128.279 "
"6266.208 ","7142.778 "
"6289.677 ","7153.205 "
"6313.146 ","7163.914 "
"6336.615 ","7176.079 "
"6360.084 ","7187.259 "
"6383.553 ","7199.232 "
"6407.022 ","7231.089 "
"6430.490 ","7333.468 "
"6453.959 ","7452.378 "
"6477.428 ","7492.879 "
"6500.897 ","7512.327 "
"6524.366 ","7526.937 "
"6547.835 ","7535.846 "
"6571.304 ","7541.408 "
"6594.773 ","7551.664 "
"6618.242 ","7561.860 "
