"X(um)","Z(um)"
"0.000 ","-66.391 "
"23.470 ","-68.632 "
"46.941 ","-77.731 "
"70.411 ","-93.145 "
"93.881 ","-107.060 "
"117.352 ","-112.899 "
"140.822 ","-111.623 "
"164.293 ","-111.125 "
"187.763 ","-117.275 "
"211.233 ","-121.255 "
"234.704 ","-115.025 "
"258.174 ","-104.734 "
"281.644 ","-95.670 "
"305.115 ","-92.043 "
"328.585 ","-85.847 "
"352.055 ","-85.171 "
"375.526 ","-88.453 "
"398.996 ","-91.085 "
"422.466 ","-88.387 "
"445.937 ","-80.035 "
"469.407 ","-72.796 "
"492.878 ","-72.570 "
"516.348 ","-82.574 "
"539.818 ","-102.498 "
"563.289 ","-118.986 "
"586.759 ","-121.660 "
"610.229 ","-110.255 "
"633.700 ","-94.776 "
"657.170 ","-91.889 "
"680.640 ","-84.453 "
"704.111 ","-75.971 "
"727.581 ","-65.347 "
"751.051 ","-63.257 "
"774.522 ","-64.754 "
"797.992 ","-70.271 "
"821.463 ","-77.503 "
"844.933 ","-85.396 "
"868.403 ","-88.203 "
"891.874 ","-86.037 "
"915.344 ","-84.549 "
"938.814 ","-90.921 "
"962.285 ","-105.468 "
"985.755 ","-105.714 "
"1009.225 ","-93.145 "
"1032.696 ","-82.104 "
"1056.166 ","-88.697 "
"1079.637 ","-118.626 "
"1103.107 ","-151.483 "
"1126.577 ","-162.955 "
"1150.048 ","-130.393 "
"1173.518 ","-90.787 "
"1196.988 ","-93.525 "
"1220.459 ","-130.521 "
"1243.929 ","-156.157 "
"1267.399 ","-144.638 "
"1290.870 ","-126.502 "
"1314.340 ","-122.023 "
"1337.810 ","-117.515 "
"1361.281 ","-107.177 "
"1384.751 ","-95.027 "
"1408.222 ","-118.470 "
"1431.692 ","-118.796 "
"1455.162 ","-106.382 "
"1478.633 ","-69.090 "
"1502.103 ","-58.403 "
"1525.573 ","-55.576 "
"1549.044 ","-46.814 "
"1572.514 ","-38.918 "
"1595.984 ","-45.528 "
"1619.455 ","-69.777 "
"1642.925 ","-87.932 "
"1666.396 ","-88.241 "
"1689.866 ","-75.922 "
"1713.336 ","-69.343 "
"1736.807 ","-83.496 "
"1760.277 ","-105.705 "
"1783.747 ","-131.665 "
"1807.218 ","-137.424 "
"1830.688 ","-124.454 "
"1854.158 ","-95.818 "
"1877.629 ","-67.685 "
"1901.099 ","-52.348 "
"1924.569 ","-50.395 "
"1948.040 ","-62.476 "
"1971.510 ","-83.801 "
"1994.981 ","-98.438 "
"2018.451 ","-93.156 "
"2041.921 ","-72.817 "
"2065.392 ","-56.028 "
"2088.862 ","-56.281 "
"2112.332 ","-68.436 "
"2135.803 ","-77.831 "
"2159.273 ","-76.417 "
"2182.743 ","-68.026 "
"2206.214 ","-56.888 "
"2229.684 ","-52.764 "
"2253.154 ","-57.056 "
"2276.625 ","-69.612 "
"2300.095 ","-81.483 "
"2323.566 ","-88.117 "
"2347.036 ","-86.324 "
"2370.506 ","-82.474 "
"2393.977 ","-81.366 "
"2417.447 ","-83.995 "
"2440.917 ","-89.383 "
"2464.388 ","-95.962 "
"2487.858 ","-103.075 "
"2511.328 ","-107.019 "
"2534.799 ","-105.898 "
"2558.269 ","-96.065 "
"2581.740 ","-76.731 "
"2605.210 ","-54.375 "
"2628.680 ","-38.056 "
"2652.151 ","-31.447 "
"2675.621 ","-26.812 "
"2699.091 ","-27.947 "
"2722.562 ","-41.314 "
"2746.032 ","-60.839 "
"2769.502 ","-74.943 "
"2792.973 ","-80.670 "
"2816.443 ","-83.278 "
"2839.913 ","-91.068 "
"2863.384 ","-98.225 "
"2886.854 ","-110.197 "
"2910.325 ","-110.426 "
"2933.795 ","-107.461 "
"2957.265 ","-96.056 "
"2980.736 ","-89.693 "
"3004.206 ","-80.097 "
"3027.676 ","-68.095 "
"3051.147 ","-59.652 "
"3074.617 ","-56.363 "
"3098.087 ","-62.270 "
"3121.558 ","-74.125 "
"3145.028 ","-85.655 "
"3168.498 ","-97.683 "
"3191.969 ","-103.169 "
"3215.439 ","-110.159 "
"3238.910 ","-108.373 "
"3262.380 ","-112.753 "
"3285.850 ","-114.535 "
"3309.321 ","-122.108 "
"3332.791 ","-120.877 "
"3356.261 ","-121.924 "
"3379.732 ","-112.855 "
"3403.202 ","-100.942 "
"3426.672 ","-85.996 "
"3450.143 ","-75.813 "
"3473.613 ","-70.093 "
"3497.084 ","-72.391 "
"3520.554 ","-90.980 "
"3544.024 ","-111.497 "
"3567.495 ","-120.641 "
"3590.965 ","-112.544 "
"3614.435 ","-102.071 "
"3637.906 ","-99.941 "
"3661.376 ","-111.430 "
"3684.846 ","-127.472 "
"3708.317 ","-132.292 "
"3731.787 ","-117.106 "
"3755.257 ","-92.237 "
"3778.728 ","-76.204 "
"3802.198 ","-74.533 "
"3825.669 ","-80.059 "
"3849.139 ","-84.968 "
"3872.609 ","-83.938 "
"3896.080 ","-77.019 "
"3919.550 ","-68.478 "
"3943.020 ","-64.445 "
"3966.491 ","-67.255 "
"3989.961 ","-74.423 "
"4013.431 ","-90.643 "
"4036.902 ","-112.956 "
"4060.372 ","-126.227 "
"4083.843 ","-126.622 "
"4107.313 ","-125.453 "
"4130.783 ","-135.630 "
"4154.254 ","-143.347 "
"4177.724 ","-132.119 "
"4201.194 ","-111.888 "
"4224.665 ","-96.863 "
"4248.135 ","-94.765 "
"4271.605 ","-98.981 "
"4295.076 ","-105.829 "
"4318.546 ","-108.716 "
"4342.016 ","-100.666 "
"4365.487 ","-87.581 "
"4388.957 ","-76.991 "
"4412.428 ","-72.573 "
"4435.898 ","-77.225 "
"4459.368 ","-90.706 "
"4482.839 ","-110.604 "
"4506.309 ","-119.573 "
"4529.779 ","-115.686 "
"4553.250 ","-101.864 "
"4576.720 ","-89.506 "
"4600.190 ","-85.667 "
"4623.661 ","-101.134 "
"4647.131 ","-132.389 "
"4670.601 ","-159.347 "
"4694.072 ","-165.442 "
"4717.542 ","-147.839 "
"4741.013 ","-122.321 "
"4764.483 ","-95.941 "
"4787.953 ","-77.353 "
"4811.424 ","-66.514 "
"4834.894 ","-62.964 "
"4858.364 ","-62.512 "
"4881.835 ","-62.626 "
"4905.305 ","-64.858 "
"4928.775 ","-72.399 "
"4952.246 ","-82.910 "
"4975.716 ","-92.086 "
"4999.187 ","-72.893 "
"5022.657 ","-41.785 "
"5046.127 ","-43.492 "
"5069.598 ","-76.374 "
"5093.068 ","-116.682 "
"5116.538 ","-119.925 "
"5140.009 ","-114.063 "
"5163.479 ","-108.539 "
"5186.949 ","-105.593 "
"5210.420 ","-102.704 "
"5233.890 ","-98.202 "
"5257.360 ","-89.667 "
"5280.831 ","-78.441 "
"5304.301 ","-61.934 "
"5327.772 ","-37.469 "
"5351.242 ","-21.274 "
"5374.712 ","-27.783 "
"5398.183 ","-52.111 "
"5421.653 ","-70.641 "
"5445.123 ","-74.327 "
"5468.594 ","-75.695 "
"5492.064 ","-80.448 "
"5515.534 ","-87.730 "
"5539.005 ","-97.882 "
"5562.475 ","-108.319 "
"5585.945 ","-116.876 "
"5609.416 ","-120.547 "
"5632.886 ","-115.309 "
"5656.357 ","-103.465 "
"5679.827 ","-88.838 "
"5703.297 ","-79.015 "
"5726.768 ","-79.264 "
"5750.238 ","-88.447 "
"5773.708 ","-100.309 "
"5797.179 ","-107.646 "
"5820.649 ","-105.498 "
"5844.119 ","-97.023 "
"5867.590 ","-87.440 "
"5891.060 ","-80.118 "
"5914.531 ","-77.672 "
"5938.001 ","-79.747 "
"5961.471 ","-89.092 "
"5984.942 ","-105.518 "
"6008.412 ","-120.465 "
"6031.882 ","-124.539 "
"6055.353 ","-118.015 "
"6078.823 ","-111.873 "
"6102.293 ","-115.651 "
"6125.764 ","-132.380 "
"6149.234 ","-148.862 "
"6172.704 ","-152.300 "
"6196.175 ","-140.190 "
"6219.645 ","-124.561 "
"6243.116 ","-118.451 "
"6266.586 ","-120.585 "
"6290.056 ","-124.657 "
"6313.527 ","-123.248 "
"6336.997 ","-116.528 "
"6360.467 ","-109.536 "
"6383.938 ","-107.608 "
"6407.408 ","-111.701 "
"6430.878 ","-118.890 "
"6454.349 ","-121.599 "
"6477.819 ","-115.100 "
"6501.289 ","-104.093 "
"6524.760 ","-94.114 "
"6548.230 ","-92.184 "
"6571.701 ","-95.590 "
"6595.171 ","-104.146 "
"6618.641 ","-109.754 "
"6642.112 ","-112.068 "
"6665.582 ","-108.469 "
"6689.052 ","-103.677 "
"6712.523 ","-105.877 "
"6735.993 ","-121.857 "
"6759.463 ","-148.289 "
"6782.934 ","-170.075 "
"6806.404 ","-168.892 "
"6829.875 ","-138.374 "
"6853.345 ","-105.425 "
"6876.815 ","-90.054 "
"6900.286 ","-100.948 "
"6923.756 ","-116.942 "
"6947.226 ","-127.139 "
"6970.697 ","-135.520 "
"6994.167 ","-127.703 "
"7017.637 ","-118.688 "
"7041.108 ","-105.928 "
"7064.578 ","-105.539 "
"7088.048 ","-104.606 "
"7111.519 ","-103.323 "
"7134.989 ","-104.100 "
"7158.460 ","-114.062 "
"7181.930 ","-114.231 "
"7205.400 ","-107.425 "
"7228.871 ","-92.740 "
"7252.341 ","-89.105 "
"7275.811 ","-87.727 "
"7299.282 ","-87.077 "
"7322.752 ","-89.664 "
"7346.222 ","-94.730 "
"7369.693 ","-101.225 "
"7393.163 ","-100.469 "
"7416.634 ","-96.409 "
"7440.104 ","-92.267 "
"7463.574 ","-94.022 "
"7487.045 ","-98.606 "
"7510.515 ","-104.548 "
"7533.985 ","-110.440 "
"7557.456 ","-116.898 "
"7580.926 ","-125.717 "
"7604.396 ","-135.347 "
"7627.867 ","-142.679 "
"7651.337 ","-143.469 "
"7674.807 ","-141.252 "
"7698.278 ","-137.523 "
"7721.748 ","-135.709 "
"7745.219 ","-133.298 "
"7768.689 ","-130.405 "
"7792.159 ","-125.141 "
"7815.630 ","-119.844 "
"7839.100 ","-121.379 "
"7862.570 ","-128.033 "
"7886.041 ","-133.486 "
"7909.511 ","-132.278 "
"7932.981 ","-122.709 "
"7956.452 ","-109.935 "
"7979.922 ","-97.419 "
"8003.392 ","-89.943 "
"8026.863 ","-87.943 "
"8050.333 ","-87.664 "
"8073.804 ","-87.505 "
"8097.274 ","-86.001 "
"8120.744 ","-81.448 "
"8144.215 ","-66.199 "
"8167.685 ","-40.737 "
"8191.155 ","-27.198 "
"8214.626 ","-41.320 "
"8238.096 ","-69.636 "
"8261.566 ","-90.217 "
"8285.037 ","-93.929 "
"8308.507 ","-97.922 "
"8331.978 ","-104.201 "
"8355.448 ","-112.430 "
"8378.918 ","-116.200 "
"8402.389 ","-112.890 "
"8425.859 ","-110.548 "
"8449.329 ","-112.955 "
"8472.800 ","-119.422 "
"8496.270 ","-117.188 "
"8519.740 ","-102.031 "
"8543.211 ","-76.367 "
"8566.681 ","-57.866 "
"8590.151 ","-56.622 "
"8613.622 ","-74.586 "
"8637.092 ","-89.189 "
"8660.563 ","-95.598 "
"8684.033 ","-92.779 "
"8707.503 ","-93.686 "
"8730.974 ","-108.433 "
"8754.444 ","-124.792 "
"8777.914 ","-137.680 "
"8801.385 ","-136.162 "
"8824.855 ","-128.575 "
"8848.325 ","-117.669 "
"8871.796 ","-103.618 "
"8895.266 ","-90.703 "
"8918.736 ","-83.251 "
"8942.207 ","-88.193 "
"8965.677 ","-99.724 "
"8989.148 ","-116.668 "
"9012.618 ","-134.108 "
"9036.088 ","-150.061 "
"9059.559 ","-160.877 "
"9083.029 ","-152.104 "
"9106.499 ","-132.331 "
"9129.970 ","-106.134 "
