"X(um)","Z(um)"
"0.000 ",""
"23.471 ",""
"46.942 ",""
"70.414 ",""
"93.885 ",""
"117.356 ",""
"140.827 ",""
"164.298 ",""
"187.770 ",""
"211.241 ",""
"234.712 ",""
"258.183 ",""
"281.654 ",""
"305.126 ",""
"328.597 ",""
"352.068 ",""
"375.539 ",""
"399.010 ",""
"422.482 ",""
"445.953 ",""
"469.424 ",""
"492.895 ",""
"516.367 ",""
"539.838 ",""
"563.309 ",""
"586.780 ",""
"610.251 ",""
"633.723 ",""
"657.194 ",""
"680.665 ",""
"704.136 ",""
"727.607 ",""
"751.079 ",""
"774.550 ",""
"798.021 ",""
"821.492 ",""
"844.963 ",""
"868.435 ",""
"891.906 ",""
"915.377 ",""
"938.848 ",""
"962.319 ",""
"985.791 ",""
"1009.262 ",""
"1032.733 ",""
"1056.204 ",""
"1079.675 ",""
"1103.147 ",""
"1126.618 ",""
"1150.089 ",""
"1173.560 ",""
"1197.031 ",""
"1220.503 ",""
"1243.974 ",""
"1267.445 ",""
"1290.916 ",""
"1314.388 ",""
"1337.859 ",""
"1361.330 ",""
"1384.801 ",""
"1408.272 ",""
"1431.744 ",""
"1455.215 ",""
"1478.686 ",""
"1502.157 ",""
"1525.628 ",""
"1549.100 ",""
"1572.571 ",""
"1596.042 ",""
"1619.513 ",""
"1642.984 ",""
"1666.456 ",""
"1689.927 ",""
"1713.398 ",""
"1736.869 ",""
"1760.340 ",""
"1783.812 ",""
"1807.283 ",""
"1830.754 ",""
"1854.225 ",""
"1877.696 ",""
"1901.168 ",""
"1924.639 ",""
"1948.110 ",""
"1971.581 ",""
"1995.052 ",""
"2018.524 ",""
"2041.995 ",""
"2065.466 ",""
"2088.937 ",""
"2112.408 ",""
"2135.880 ",""
"2159.351 ",""
"2182.822 ",""
"2206.293 ",""
"2229.765 ",""
"2253.236 ",""
"2276.707 ",""
"2300.178 ",""
"2323.649 ",""
"2347.121 ",""
"2370.592 ",""
"2394.063 ",""
"2417.534 ",""
"2441.005 ",""
"2464.477 ",""
"2487.948 ",""
"2511.419 ",""
"2534.890 ",""
"2558.361 ",""
"2581.833 ",""
"2605.304 ",""
