"X(um)","Z(um)"
"0.000 ","316.669 "
"23.469 ","316.750 "
"46.938 ","315.994 "
"70.407 ","312.269 "
"93.876 ","304.873 "
"117.345 ","296.847 "
"140.813 ","294.226 "
"164.282 ","298.064 "
"187.751 ","303.790 "
"211.220 ","308.389 "
"234.689 ","313.393 "
"258.158 ","321.879 "
"281.627 ","331.024 "
"305.096 ","335.593 "
"328.565 ","332.774 "
"352.034 ","323.642 "
"375.503 ","313.253 "
"398.972 ","306.979 "
"422.440 ","307.520 "
"445.909 ","312.358 "
"469.378 ","317.052 "
"492.847 ","319.431 "
"516.316 ","320.518 "
"539.785 ","322.500 "
"563.254 ","324.804 "
"586.723 ","325.428 "
"610.192 ","324.411 "
"633.661 ","324.343 "
"657.130 ","326.098 "
"680.599 ","328.486 "
"704.067 ","330.511 "
"727.536 ","331.886 "
"751.005 ","331.535 "
"774.474 ","328.757 "
"797.943 ","323.777 "
"821.412 ","318.190 "
"844.881 ","314.050 "
"868.350 ","313.727 "
"891.819 ","316.840 "
"915.288 ","320.252 "
"938.757 ","321.518 "
"962.225 ","319.514 "
"985.694 ","315.445 "
"1009.163 ","310.512 "
"1032.632 ","306.297 "
"1056.101 ","303.278 "
"1079.570 ","301.338 "
"1103.039 ","300.720 "
"1126.508 ","301.087 "
"1149.977 ","300.830 "
"1173.446 ","297.404 "
"1196.915 ","292.311 "
"1220.384 ","291.944 "
"1243.852 ","299.027 "
"1267.321 ","309.961 "
"1290.790 ","318.038 "
"1314.259 ","321.265 "
"1337.728 ","321.190 "
"1361.197 ","319.892 "
"1384.666 ","319.031 "
"1408.135 ","319.456 "
"1431.604 ","321.514 "
"1455.073 ","323.536 "
"1478.542 ","323.282 "
"1502.010 ","320.701 "
"1525.479 ","317.674 "
"1548.948 ","315.440 "
"1572.417 ","314.043 "
"1595.886 ","313.171 "
"1619.355 ","313.043 "
"1642.824 ","313.009 "
"1666.293 ","311.598 "
"1689.762 ","308.338 "
"1713.231 ","304.780 "
"1736.700 ","302.766 "
"1760.169 ","303.603 "
"1783.637 ","306.553 "
"1807.106 ","309.748 "
"1830.575 ","312.135 "
"1854.044 ","313.753 "
"1877.513 ","314.640 "
"1900.982 ","312.329 "
"1924.451 ","306.920 "
"1947.920 ","302.287 "
"1971.389 ","303.433 "
"1994.858 ","310.936 "
"2018.327 ","319.821 "
"2041.796 ","324.374 "
"2065.264 ","321.361 "
"2088.733 ","314.619 "
"2112.202 ","310.824 "
"2135.671 ","312.374 "
"2159.140 ","315.839 "
"2182.609 ","317.326 "
"2206.078 ","317.056 "
"2229.547 ","316.428 "
"2253.016 ","315.863 "
"2276.485 ","315.569 "
"2299.954 ","316.724 "
"2323.422 ","319.552 "
"2346.891 ","322.315 "
"2370.360 ","322.472 "
"2393.829 ","320.059 "
"2417.298 ","317.774 "
"2440.767 ","317.775 "
"2464.236 ","319.568 "
"2487.705 ","320.860 "
"2511.174 ","319.481 "
"2534.643 ","315.337 "
"2558.112 ","311.002 "
"2581.581 ","308.833 "
"2605.049 ","309.715 "
"2628.518 ","312.071 "
"2651.987 ","314.985 "
"2675.456 ","317.382 "
"2698.925 ","318.700 "
