"X(um)","Z(um)"
"0.000 ",""
"23.473 ",""
"46.945 ",""
"70.418 ",""
"93.890 ",""
"117.363 ",""
"140.835 ",""
"164.308 ",""
"187.781 ",""
"211.253 ",""
"234.726 ",""
"258.198 ",""
"281.671 ",""
"305.144 ",""
"328.616 ",""
"352.089 ",""
"375.561 ",""
"399.034 ",""
"422.506 ",""
"445.979 ",""
"469.452 ",""
"492.924 ",""
"516.397 ",""
"539.869 ",""
"563.342 ",""
"586.815 ",""
"610.287 ",""
"633.760 ",""
"657.232 ",""
"680.705 ",""
"704.177 ",""
"727.650 ",""
"751.123 ",""
"774.595 ",""
"798.068 ",""
"821.540 ",""
"845.013 ",""
"868.486 ",""
"891.958 ",""
"915.431 ",""
"938.903 ",""
"962.376 ",""
"985.848 ",""
"1009.321 ",""
"1032.794 ",""
"1056.266 ",""
"1079.739 ",""
"1103.211 ",""
"1126.684 ",""
"1150.157 ",""
"1173.629 ",""
"1197.102 ",""
"1220.574 ",""
"1244.047 ",""
"1267.519 ",""
"1290.992 ",""
"1314.465 ",""
"1337.937 ",""
"1361.410 ",""
"1384.882 ",""
"1408.355 ",""
"1431.827 ",""
"1455.300 ",""
"1478.773 ",""
"1502.245 ",""
"1525.718 ",""
"1549.190 ",""
"1572.663 ",""
"1596.136 ",""
"1619.608 ",""
"1643.081 ",""
"1666.553 ",""
"1690.026 ",""
"1713.498 ",""
"1736.971 ",""
"1760.444 ",""
"1783.916 ",""
"1807.389 ",""
"1830.861 ",""
"1854.334 ",""
"1877.807 ",""
"1901.279 ",""
"1924.752 ",""
"1948.224 ",""
"1971.697 ",""
"1995.169 ",""
"2018.642 ",""
"2042.115 ",""
"2065.587 ",""
"2089.060 ",""
"2112.532 ",""
"2136.005 ",""
"2159.478 ",""
"2182.950 ",""
"2206.423 ",""
"2229.895 ",""
"2253.368 ",""
"2276.840 ",""
"2300.313 ",""
"2323.786 ",""
"2347.258 ",""
"2370.731 ",""
"2394.203 ",""
"2417.676 ",""
"2441.149 ",""
"2464.621 ",""
"2488.094 ",""
"2511.566 ",""
"2535.039 ",""
"2558.511 ",""
"2581.984 ",""
"2605.457 ",""
"2628.929 ",""
"2652.402 ",""
"2675.874 ",""
"2699.347 ",""
"2722.820 ",""
"2746.292 ",""
"2769.765 ",""
"2793.237 ",""
"2816.710 ",""
"2840.182 ",""
"2863.655 ",""
"2887.128 ",""
"2910.600 ",""
"2934.073 ",""
"2957.545 ",""
"2981.018 ",""
"3004.490 ",""
"3027.963 ",""
"3051.436 ",""
"3074.908 ",""
"3098.381 ",""
"3121.853 ",""
"3145.326 ",""
"3168.799 ",""
"3192.271 ",""
"3215.744 ",""
"3239.216 ",""
"3262.689 ",""
"3286.161 ",""
"3309.634 ",""
"3333.107 ",""
"3356.579 ",""
"3380.052 ",""
"3403.524 ",""
"3426.997 ",""
"3450.470 ",""
"3473.942 ",""
"3497.415 ",""
"3520.887 ",""
"3544.360 ",""
"3567.832 ",""
"3591.305 ",""
"3614.778 ",""
"3638.250 ",""
"3661.723 ",""
"3685.195 ",""
"3708.668 ",""
"3732.141 ",""
"3755.613 ",""
"3779.086 ",""
"3802.558 ",""
"3826.031 ",""
"3849.503 ",""
"3872.976 ",""
"3896.449 ",""
"3919.921 ",""
"3943.394 ",""
"3966.866 ",""
"3990.339 ",""
"4013.812 ",""
"4037.284 ",""
"4060.757 ",""
"4084.229 ",""
"4107.702 ",""
"4131.174 ",""
"4154.647 ",""
"4178.120 ",""
"4201.592 ",""
"4225.065 ",""
"4248.537 ",""
"4272.010 ",""
"4295.482 ",""
"4318.955 ",""
"4342.428 ",""
"4365.900 ",""
"4389.373 ",""
"4412.845 ",""
"4436.318 ",""
"4459.791 ",""
"4483.263 ",""
"4506.736 ",""
"4530.208 ",""
"4553.681 ",""
"4577.153 ",""
"4600.626 ",""
"4624.099 ",""
"4647.571 ",""
"4671.044 ",""
"4694.516 ",""
"4717.989 ",""
"4741.462 ",""
"4764.934 ",""
"4788.407 ",""
"4811.879 ",""
"4835.352 ",""
"4858.824 ",""
"4882.297 ",""
"4905.770 ",""
"4929.242 ",""
"4952.715 ",""
"4976.187 ",""
"4999.660 ",""
"5023.133 ",""
"5046.605 ",""
"5070.078 ",""
"5093.550 ",""
"5117.023 ",""
"5140.495 ",""
"5163.968 ",""
"5187.441 ",""
"5210.913 ",""
"5234.386 ",""
"5257.858 ",""
"5281.331 ",""
"5304.804 ",""
"5328.276 ",""
"5351.749 ",""
"5375.221 ",""
"5398.694 ",""
"5422.166 ",""
"5445.639 ",""
"5469.112 ",""
"5492.584 ",""
"5516.057 ",""
"5539.529 ",""
"5563.002 ",""
"5586.474 ",""
"5609.947 ",""
"5633.420 ",""
"5656.892 ",""
"5680.365 ",""
"5703.837 ",""
"5727.310 ",""
"5750.783 ",""
"5774.255 ",""
"5797.728 ",""
"5821.200 ",""
"5844.673 ",""
"5868.145 ",""
"5891.618 ",""
"5915.091 ",""
"5938.563 ",""
"5962.036 ",""
"5985.508 ",""
"6008.981 ",""
"6032.454 ",""
"6055.926 ",""
"6079.399 ",""
"6102.871 ",""
