"X(um)","Z(um)"
"0.000 ",""
"23.467 ",""
"46.933 ",""
"70.400 ",""
"93.867 ",""
"117.334 ",""
"140.800 ",""
"164.267 ",""
"187.734 ",""
"211.201 ",""
"234.667 ",""
"258.134 ",""
"281.601 ",""
"305.068 ",""
"328.534 ",""
"352.001 ",""
"375.468 ",""
"398.935 ",""
"422.401 ",""
"445.868 ",""
"469.335 ",""
"492.802 ",""
"516.268 ",""
"539.735 ",""
"563.202 ",""
"586.669 ",""
"610.135 ",""
"633.602 ",""
"657.069 ",""
"680.535 ",""
"704.002 ",""
"727.469 ",""
"750.936 ",""
"774.402 ",""
"797.869 ",""
"821.336 ",""
"844.803 ",""
"868.269 ",""
"891.736 ",""
"915.203 ",""
"938.670 ",""
"962.136 ",""
"985.603 ",""
"1009.070 ",""
"1032.537 ",""
"1056.003 ",""
"1079.470 ",""
"1102.937 ",""
"1126.404 ",""
"1149.870 ",""
"1173.337 ",""
"1196.804 ",""
"1220.271 ",""
"1243.737 ",""
"1267.204 ",""
"1290.671 ",""
"1314.138 ",""
"1337.604 ",""
"1361.071 ",""
"1384.538 ",""
"1408.004 ",""
"1431.471 ",""
"1454.938 ",""
"1478.405 ",""
"1501.871 ",""
"1525.338 ",""
"1548.805 ",""
"1572.272 ",""
"1595.738 ",""
"1619.205 ",""
"1642.672 ",""
"1666.139 ",""
"1689.605 ",""
"1713.072 ",""
"1736.539 ",""
"1760.006 ",""
"1783.472 ",""
"1806.939 ",""
"1830.406 ",""
"1853.873 ",""
"1877.339 ",""
"1900.806 ",""
"1924.273 ",""
"1947.740 ",""
"1971.206 ",""
"1994.673 ",""
"2018.140 ",""
"2041.606 ",""
"2065.073 ",""
"2088.540 ",""
"2112.007 ",""
"2135.473 ",""
"2158.940 ",""
"2182.407 ",""
"2205.874 ",""
"2229.340 ",""
"2252.807 ",""
"2276.274 ",""
"2299.741 ",""
"2323.207 ",""
"2346.674 ",""
"2370.141 ",""
"2393.608 ",""
"2417.074 ",""
"2440.541 ",""
"2464.008 ",""
"2487.475 ",""
"2510.941 ",""
"2534.408 ",""
"2557.875 ",""
"2581.342 ",""
"2604.808 ",""
"2628.275 ",""
"2651.742 ",""
"2675.209 ",""
"2698.675 ",""
"2722.142 ",""
"2745.609 ",""
"2769.075 ",""
"2792.542 ",""
"2816.009 ",""
"2839.476 ",""
"2862.942 ",""
"2886.409 ",""
"2909.876 ",""
"2933.343 ",""
"2956.809 ",""
"2980.276 ",""
"3003.743 ",""
"3027.210 ",""
"3050.676 ",""
"3074.143 ",""
"3097.610 ",""
"3121.077 ",""
"3144.543 ",""
"3168.010 ",""
"3191.477 ",""
"3214.944 ",""
"3238.410 ",""
"3261.877 ",""
"3285.344 ",""
"3308.811 ",""
"3332.277 ",""
"3355.744 ",""
"3379.211 ",""
"3402.677 ",""
"3426.144 ",""
"3449.611 ",""
"3473.078 ",""
"3496.544 ",""
"3520.011 ",""
"3543.478 ",""
"3566.945 ",""
"3590.411 ",""
"3613.878 ",""
"3637.345 ",""
"3660.812 ",""
"3684.278 ",""
"3707.745 ",""
"3731.212 ",""
"3754.679 ",""
"3778.145 ",""
"3801.612 ",""
"3825.079 ",""
"3848.546 ",""
"3872.012 ",""
"3895.479 ",""
"3918.946 ",""
"3942.413 ",""
"3965.879 ",""
"3989.346 ",""
"4012.813 ",""
"4036.280 ",""
"4059.746 ",""
"4083.213 ",""
"4106.680 ",""
"4130.146 ",""
"4153.613 ",""
"4177.080 ",""
"4200.547 ",""
"4224.013 ",""
"4247.480 ",""
"4270.947 ",""
"4294.414 ",""
"4317.880 ",""
"4341.347 ",""
"4364.814 ",""
"4388.281 ",""
"4411.747 ",""
"4435.214 ",""
"4458.681 ",""
"4482.148 ",""
"4505.614 ",""
"4529.081 ",""
"4552.548 ",""
"4576.015 ",""
"4599.481 ",""
"4622.948 ",""
"4646.415 ",""
"4669.882 ",""
"4693.348 ",""
"4716.815 ",""
"4740.282 ",""
"4763.748 ",""
"4787.215 ",""
"4810.682 ",""
"4834.149 ",""
"4857.615 ",""
"4881.082 ",""
"4904.549 ",""
"4928.016 ",""
"4951.482 ",""
"4974.949 ",""
"4998.416 ",""
"5021.883 ",""
"5045.349 ",""
"5068.816 ",""
"5092.283 ",""
"5115.750 ",""
"5139.216 ",""
"5162.683 ",""
"5186.150 ",""
"5209.617 ",""
"5233.083 ",""
"5256.550 ",""
"5280.017 ",""
"5303.484 ",""
"5326.950 ",""
"5350.417 ",""
"5373.884 ",""
"5397.351 ",""
"5420.817 ",""
"5444.284 ",""
"5467.751 ",""
"5491.217 ",""
"5514.684 ",""
"5538.151 ",""
"5561.618 ",""
"5585.084 ",""
"5608.551 ",""
"5632.018 ",""
"5655.485 ",""
"5678.951 ",""
"5702.418 ",""
"5725.885 ",""
"5749.352 ",""
"5772.818 ",""
"5796.285 ",""
"5819.752 ",""
"5843.219 ",""
"5866.685 ",""
"5890.152 ",""
"5913.619 ",""
"5937.086 ",""
"5960.552 ",""
"5984.019 ",""
"6007.486 ",""
"6030.953 ",""
"6054.419 ",""
"6077.886 ",""
"6101.353 ",""
"6124.819 ",""
"6148.286 ",""
"6171.753 ",""
"6195.220 ",""
"6218.686 ",""
"6242.153 ",""
"6265.620 ",""
"6289.087 ",""
"6312.553 ",""
"6336.020 ",""
"6359.487 ",""
"6382.954 ",""
"6406.420 ",""
"6429.887 ",""
"6453.354 ",""
"6476.821 ",""
"6500.287 ",""
"6523.754 ",""
"6547.221 ",""
"6570.688 ",""
"6594.154 ",""
"6617.621 ",""
"6641.088 ",""
"6664.555 ",""
"6688.021 ",""
"6711.488 ","931.679 "
"6734.955 ","929.565 "
"6758.422 ","932.668 "
"6781.888 ","955.967 "
"6805.355 ","1000.592 "
"6828.822 ","1048.439 "
"6852.288 ","1080.211 "
"6875.755 ","1095.682 "
"6899.222 ","1113.970 "
"6922.689 ","1144.292 "
"6946.155 ","1183.049 "
"6969.622 ","1219.150 "
"6993.089 ","1278.952 "
"7016.556 ","1331.690 "
"7040.022 ","1351.112 "
"7063.489 ","1375.220 "
"7086.956 ","1399.741 "
"7110.423 ","1427.075 "
"7133.889 ","1467.149 "
"7157.356 ","1522.786 "
"7180.823 ","1585.359 "
"7204.290 ","1639.795 "
"7227.756 ","1678.630 "
"7251.223 ","1704.947 "
"7274.690 ","1727.124 "
"7298.157 ","1755.644 "
"7321.623 ","1792.625 "
"7345.090 ","1830.035 "
"7368.557 ","1861.694 "
"7392.024 ","1887.638 "
"7415.490 ","1914.892 "
"7438.957 ","1952.731 "
"7462.424 ","1997.173 "
"7485.890 ","2035.936 "
"7509.357 ","2063.399 "
"7532.824 ","2087.170 "
"7556.291 ","2125.971 "
"7579.757 ","2179.603 "
"7603.224 ","2233.601 "
"7626.691 ","2271.602 "
"7650.158 ","2290.434 "
"7673.624 ","2307.647 "
"7697.091 ","2336.609 "
"7720.558 ","2376.744 "
"7744.025 ","2423.705 "
"7767.491 ","2476.559 "
"7790.958 ","2532.398 "
"7814.425 ","2582.737 "
"7837.892 ","2620.384 "
"7861.358 ","2646.867 "
"7884.825 ","2666.275 "
"7908.292 ","2685.111 "
"7931.759 ","2715.893 "
"7955.225 ","2756.834 "
"7978.692 ","2797.148 "
"8002.159 ","2831.583 "
"8025.626 ","2863.621 "
"8049.092 ","2898.344 "
"8072.559 ","2933.399 "
"8096.026 ","2970.394 "
"8119.493 ","3006.848 "
"8142.959 ","3043.300 "
"8166.426 ","3083.850 "
"8189.893 ","3125.796 "
"8213.359 ","3162.766 "
"8236.826 ","3196.023 "
"8260.293 ","3233.068 "
"8283.760 ","3271.400 "
"8307.226 ","3306.488 "
"8330.693 ","3344.604 "
"8354.160 ","3386.816 "
"8377.627 ","3428.116 "
"8401.093 ","3475.824 "
"8424.560 ","3532.906 "
"8448.027 ","3586.789 "
"8471.494 ","3626.720 "
"8494.960 ","3660.968 "
"8518.427 ","3697.260 "
"8541.894 ","3731.057 "
"8565.361 ","3763.016 "
"8588.827 ","3795.333 "
"8612.294 ","3826.510 "
"8635.761 ","3858.509 "
"8659.228 ","3894.484 "
"8682.694 ","3930.434 "
"8706.161 ","3960.668 "
"8729.628 ","3988.600 "
"8753.095 ","4018.957 "
"8776.561 ","4050.444 "
"8800.028 ","4079.432 "
"8823.495 ","4106.936 "
"8846.961 ","4135.265 "
"8870.428 ","4169.556 "
"8893.895 ","4214.159 "
"8917.362 ","4260.541 "
"8940.828 ","4300.247 "
"8964.295 ","4335.144 "
"8987.762 ","4370.175 "
"9011.229 ","4402.294 "
"9034.695 ","4429.066 "
"9058.162 ","4467.946 "
"9081.629 ","4524.551 "
"9105.096 ","4579.565 "
"9128.562 ","4619.322 "
"9152.029 ","4648.127 "
"9175.496 ","4674.708 "
"9198.963 ","4693.692 "
"9222.429 ","4707.970 "
"9245.896 ","4728.527 "
"9269.363 ","4757.899 "
"9292.830 ","4792.126 "
"9316.296 ","4827.788 "
"9339.763 ","4862.880 "
"9363.230 ","4898.315 "
"9386.697 ","4935.315 "
"9410.163 ","4971.522 "
"9433.630 ","5004.195 "
"9457.097 ","5035.140 "
"9480.564 ","5065.910 "
"9504.030 ","5089.868 "
"9527.497 ","5102.052 "
"9550.964 ","5116.802 "
"9574.430 ","5145.329 "
"9597.897 ","5191.407 "
"9621.364 ","5244.954 "
"9644.831 ","5295.097 "
"9668.297 ","5340.200 "
"9691.764 ","5378.308 "
"9715.231 ","5414.352 "
"9738.698 ","5445.631 "
"9762.164 ","5470.310 "
"9785.631 ","5489.230 "
"9809.098 ","5509.119 "
"9832.565 ","5536.702 "
"9856.031 ","5574.090 "
"9879.498 ","5616.233 "
"9902.965 ","5654.912 "
"9926.432 ","5686.009 "
"9949.898 ","5713.574 "
"9973.365 ","5743.000 "
"9996.832 ","5770.131 "
"10020.299 ","5795.951 "
"10043.765 ","5824.641 "
"10067.232 ","5852.949 "
"10090.699 ","5873.716 "
"10114.166 ","5895.867 "
"10137.632 ","5928.975 "
"10161.099 ","5966.497 "
"10184.566 ","6002.139 "
"10208.032 ","6034.451 "
"10231.499 ","6064.351 "
"10254.966 ","6093.124 "
"10278.433 ","6123.191 "
"10301.899 ","6151.444 "
"10325.366 ","6168.591 "
"10348.833 ","6174.942 "
"10372.300 ","6181.948 "
"10395.766 ","6201.606 "
"10419.233 ","6234.389 "
"10442.700 ","6271.354 "
"10466.167 ","6306.904 "
"10489.633 ","6339.063 "
"10513.100 ","6368.354 "
"10536.567 ","6395.318 "
"10560.034 ","6423.525 "
"10583.500 ","6451.473 "
"10606.967 ","6472.432 "
"10630.434 ","6493.346 "
"10653.901 ","6523.491 "
"10677.367 ","6556.948 "
"10700.834 ","6585.451 "
"10724.301 ","6611.814 "
"10747.768 ","6640.202 "
"10771.234 ","6663.699 "
"10794.701 ","6681.425 "
"10818.168 ","6706.738 "
"10841.634 ","6743.294 "
"10865.101 ","6784.061 "
"10888.568 ","6819.928 "
"10912.035 ","6846.598 "
"10935.501 ","6862.586 "
"10958.968 ","6869.059 "
"10982.435 ","6884.984 "
"11005.902 ","6916.112 "
"11029.368 ","6949.603 "
