"X(um)","Z(um)"
"0.000 ",""
"23.472 ",""
"46.943 ",""
"70.415 ",""
"93.886 ",""
"117.358 ",""
"140.829 ",""
"164.301 ",""
"187.772 ",""
"211.244 ",""
"234.715 ",""
"258.187 ",""
"281.658 ",""
"305.130 ",""
"328.601 ",""
"352.073 ",""
"375.544 ",""
"399.016 ",""
"422.487 ",""
"445.959 ",""
"469.430 ",""
"492.902 ",""
"516.373 ",""
"539.845 ",""
"563.317 ",""
"586.788 ",""
"610.260 ",""
"633.731 ",""
"657.203 ",""
"680.674 ",""
"704.146 ",""
"727.617 ",""
"751.089 ",""
"774.560 ",""
"798.032 ",""
"821.503 ",""
"844.975 ",""
"868.446 ",""
"891.918 ",""
"915.389 ",""
"938.861 ",""
"962.332 ",""
"985.804 ",""
"1009.275 ",""
"1032.747 ",""
"1056.218 ",""
"1079.690 ",""
"1103.161 ",""
"1126.633 ",""
"1150.105 ",""
"1173.576 ",""
"1197.048 ",""
"1220.519 ",""
"1243.991 ",""
"1267.462 ",""
"1290.934 ",""
"1314.405 ",""
"1337.877 ",""
"1361.348 ",""
"1384.820 ",""
"1408.291 ",""
"1431.763 ",""
"1455.234 ",""
"1478.706 ",""
"1502.177 ",""
"1525.649 ",""
"1549.120 ",""
"1572.592 ",""
"1596.063 ",""
"1619.535 ",""
"1643.006 ",""
"1666.478 ",""
"1689.950 ",""
"1713.421 ",""
"1736.893 ",""
"1760.364 ",""
"1783.836 ",""
"1807.307 ",""
"1830.779 ",""
"1854.250 ",""
"1877.722 ",""
"1901.193 ",""
"1924.665 ",""
"1948.136 ",""
"1971.608 ",""
"1995.079 ",""
"2018.551 ",""
"2042.022 ",""
"2065.494 ",""
"2088.965 ",""
"2112.437 ",""
"2135.908 ",""
"2159.380 ",""
"2182.851 ",""
"2206.323 ",""
"2229.795 ",""
"2253.266 ",""
"2276.738 ",""
"2300.209 ",""
"2323.681 ",""
"2347.152 ",""
"2370.624 ",""
"2394.095 ",""
"2417.567 ",""
"2441.038 ",""
"2464.510 ",""
"2487.981 ",""
"2511.453 ",""
"2534.924 ",""
"2558.396 ",""
"2581.867 ",""
"2605.339 ",""
"2628.810 ",""
"2652.282 ",""
"2675.753 ",""
"2699.225 ",""
"2722.696 ",""
"2746.168 ",""
"2769.639 ",""
"2793.111 ",""
"2816.583 ",""
"2840.054 ",""
"2863.526 ",""
"2886.997 ",""
"2910.469 ",""
"2933.940 ",""
"2957.412 ",""
"2980.883 ",""
"3004.355 ",""
"3027.826 ",""
"3051.298 ",""
"3074.769 ",""
"3098.241 ",""
"3121.712 ",""
"3145.184 ",""
"3168.655 ",""
"3192.127 ",""
"3215.598 ",""
"3239.070 ",""
"3262.541 ",""
"3286.013 ",""
"3309.484 ",""
"3332.956 ",""
"3356.428 ",""
"3379.899 ",""
"3403.371 ",""
"3426.842 ",""
"3450.314 ",""
"3473.785 ",""
"3497.257 ",""
"3520.728 ",""
"3544.200 ",""
"3567.671 ",""
"3591.143 ",""
"3614.614 ",""
"3638.086 ",""
"3661.557 ",""
"3685.029 ",""
"3708.500 ",""
"3731.972 ",""
"3755.443 ",""
"3778.915 ",""
"3802.386 ",""
"3825.858 ",""
"3849.329 ",""
"3872.801 ",""
"3896.272 ",""
"3919.744 ",""
"3943.216 ",""
"3966.687 ",""
"3990.159 ",""
"4013.630 ",""
"4037.102 ",""
"4060.573 ",""
"4084.045 ",""
"4107.516 ",""
"4130.988 ",""
"4154.459 ",""
"4177.931 ",""
"4201.402 ",""
"4224.874 ",""
"4248.345 ",""
"4271.817 ",""
"4295.288 ",""
"4318.760 ","1359.783 "
"4342.231 ","1370.516 "
"4365.703 ","1383.874 "
"4389.174 ","1396.586 "
"4412.646 ","1409.430 "
"4436.117 ","1422.893 "
"4459.589 ","1433.218 "
"4483.061 ","1436.442 "
"4506.532 ","1435.004 "
"4530.004 ","1430.050 "
"4553.475 ","1420.587 "
"4576.947 ","1400.519 "
"4600.418 ","1371.833 "
"4623.890 ","1346.222 "
"4647.361 ","1331.748 "
"4670.833 ","1322.537 "
"4694.304 ","1308.577 "
"4717.776 ","1291.178 "
"4741.247 ","1279.940 "
"4764.719 ","1278.503 "
"4788.190 ","1282.711 "
"4811.662 ","1291.028 "
"4835.133 ","1300.761 "
"4858.605 ","1308.641 "
"4882.076 ","1306.654 "
"4905.548 ","1294.762 "
"4929.019 ","1280.988 "
"4952.491 ","1272.982 "
"4975.962 ","1273.680 "
"4999.434 ","1279.916 "
"5022.906 ","1291.748 "
"5046.377 ","1310.403 "
"5069.849 ","1335.745 "
"5093.320 ","1362.517 "
"5116.792 ","1385.266 "
"5140.263 ","1405.696 "
"5163.735 ","1441.530 "
"5187.206 ","1511.778 "
"5210.678 ","1600.769 "
"5234.149 ","1672.455 "
"5257.621 ","1706.030 "
"5281.092 ","1715.515 "
"5304.564 ","1720.447 "
"5328.035 ","1725.505 "
"5351.507 ","1730.377 "
"5374.978 ","1732.894 "
"5398.450 ","1731.530 "
"5421.921 ","1740.530 "
"5445.393 ","1800.280 "
"5468.864 ","1904.874 "
"5492.336 ","2003.778 "
"5515.807 ","2056.515 "
"5539.279 ","2074.063 "
"5562.750 ","2087.752 "
"5586.222 ","2095.658 "
"5609.694 ","2097.945 "
"5633.165 ","2099.476 "
"5656.637 ","2112.308 "
"5680.108 ","2154.932 "
"5703.580 ","2232.518 "
"5727.051 ","2317.376 "
"5750.523 ","2373.919 "
"5773.994 ","2394.856 "
"5797.466 ","2401.844 "
"5820.937 ","2412.319 "
"5844.409 ","2426.890 "
"5867.880 ","2475.954 "
"5891.352 ","2561.310 "
"5914.823 ","2646.802 "
"5938.295 ","2695.188 "
"5961.766 ","2708.769 "
"5985.238 ","2722.454 "
"6008.709 ","2741.222 "
"6032.181 ","2763.175 "
"6055.652 ","2783.918 "
"6079.124 ","2797.701 "
"6102.595 ","2802.276 "
"6126.067 ","2801.740 "
"6149.539 ","2802.046 "
"6173.010 ","2834.526 "
"6196.482 ","2902.830 "
"6219.953 ","2978.959 "
"6243.425 ","3030.841 "
"6266.896 ","3054.061 "
"6290.368 ","3069.786 "
"6313.839 ","3079.493 "
"6337.311 ","3092.720 "
"6360.782 ","3127.687 "
"6384.254 ","3183.939 "
"6407.725 ","3239.893 "
