"X(um)","Z(um)"
"0.000 ",""
"23.468 ",""
"46.935 ",""
"70.403 ",""
"93.870 ",""
"117.338 ",""
"140.806 ",""
"164.273 ",""
"187.741 ",""
"211.208 ",""
"234.676 ",""
"258.144 ",""
"281.611 ",""
"305.079 ",""
"328.546 ",""
"352.014 ",""
"375.482 ",""
"398.949 ",""
"422.417 ",""
"445.884 ",""
"469.352 ",""
"492.819 ",""
"516.287 ",""
"539.755 ",""
"563.222 ",""
"586.690 ",""
"610.157 ",""
"633.625 ",""
"657.093 ",""
"680.560 ",""
"704.028 ",""
"727.495 ",""
"750.963 ",""
"774.431 ",""
"797.898 ",""
"821.366 ",""
"844.833 ",""
"868.301 ",""
"891.769 ",""
"915.236 ",""
"938.704 ",""
"962.171 ",""
"985.639 ",""
"1009.107 ",""
"1032.574 ",""
"1056.042 ",""
"1079.509 ",""
"1102.977 ",""
"1126.445 ",""
"1149.912 ",""
"1173.380 ",""
"1196.847 ",""
"1220.315 ",""
"1243.782 ",""
"1267.250 ",""
"1290.718 ",""
"1314.185 ",""
"1337.653 ",""
"1361.120 ",""
"1384.588 ",""
"1408.056 ",""
"1431.523 ",""
"1454.991 ",""
"1478.458 ",""
"1501.926 ",""
"1525.394 ",""
"1548.861 ",""
"1572.329 ",""
"1595.796 ",""
"1619.264 ",""
"1642.732 ",""
"1666.199 ",""
"1689.667 ",""
"1713.134 ",""
"1736.602 ",""
"1760.070 ",""
"1783.537 ",""
"1807.005 ",""
"1830.472 ",""
"1853.940 ",""
"1877.408 ",""
"1900.875 ",""
"1924.343 ",""
"1947.810 ",""
"1971.278 ",""
"1994.746 ",""
"2018.213 ",""
"2041.681 ",""
"2065.148 ",""
"2088.616 ",""
"2112.083 ",""
"2135.551 ",""
"2159.019 ",""
"2182.486 ",""
"2205.954 ",""
"2229.421 ",""
"2252.889 ",""
"2276.357 ",""
"2299.824 ",""
"2323.292 ",""
"2346.759 ",""
"2370.227 ",""
"2393.695 ",""
"2417.162 ",""
"2440.630 ",""
"2464.097 ",""
"2487.565 ",""
"2511.033 ",""
"2534.500 ",""
"2557.968 ",""
"2581.435 ",""
"2604.903 ",""
"2628.371 ",""
"2651.838 ",""
"2675.306 ",""
"2698.773 ",""
"2722.241 ",""
"2745.709 ",""
"2769.176 ",""
"2792.644 ",""
"2816.111 ",""
"2839.579 ",""
"2863.047 ",""
"2886.514 ",""
"2909.982 ",""
"2933.449 ",""
"2956.917 ",""
"2980.384 ",""
"3003.852 ",""
"3027.320 ",""
"3050.787 ",""
"3074.255 ",""
"3097.722 ",""
"3121.190 ",""
"3144.658 ",""
"3168.125 ",""
"3191.593 ",""
"3215.060 ",""
"3238.528 ",""
"3261.996 ",""
"3285.463 ",""
"3308.931 ",""
"3332.398 ",""
"3355.866 ",""
"3379.334 ",""
"3402.801 ",""
"3426.269 ",""
"3449.736 ",""
"3473.204 ",""
"3496.672 ",""
"3520.139 ",""
"3543.607 ",""
"3567.074 ",""
"3590.542 ",""
"3614.010 ",""
"3637.477 ",""
"3660.945 ",""
"3684.412 ",""
"3707.880 ",""
"3731.347 ",""
"3754.815 ",""
"3778.283 ",""
"3801.750 ",""
"3825.218 ",""
"3848.685 ",""
"3872.153 ",""
"3895.621 ",""
"3919.088 ",""
"3942.556 ",""
"3966.023 ",""
"3989.491 ",""
"4012.959 ",""
"4036.426 ",""
"4059.894 ",""
"4083.361 ",""
"4106.829 ",""
"4130.297 ",""
"4153.764 ",""
"4177.232 ",""
"4200.699 ",""
"4224.167 ",""
"4247.635 ",""
"4271.102 ",""
"4294.570 ",""
"4318.037 ",""
"4341.505 ",""
"4364.973 ",""
"4388.440 ",""
"4411.908 ",""
"4435.375 ",""
"4458.843 ",""
"4482.311 ",""
"4505.778 ",""
"4529.246 ",""
"4552.713 ",""
"4576.181 ",""
"4599.648 ",""
"4623.116 ",""
"4646.584 ",""
"4670.051 ",""
"4693.519 ",""
"4716.986 ",""
"4740.454 ",""
