"X(um)","Z(um)"
"0.000 ",""
"23.468 ",""
"46.936 ",""
"70.405 ",""
"93.873 ",""
"117.341 ",""
"140.809 ",""
"164.277 ",""
"187.745 ",""
"211.214 ",""
"234.682 ",""
"258.150 ",""
"281.618 ",""
"305.086 ",""
"328.554 ",""
"352.023 ",""
"375.491 ",""
"398.959 ",""
"422.427 ",""
"445.895 ",""
"469.364 ",""
"492.832 ",""
"516.300 ",""
"539.768 ",""
"563.236 ",""
"586.704 ",""
"610.173 ",""
"633.641 ",""
"657.109 ",""
"680.577 ",""
"704.045 ",""
"727.513 ",""
"750.982 ",""
"774.450 ",""
"797.918 ",""
"821.386 ",""
"844.854 ",""
"868.322 ",""
"891.791 ",""
"915.259 ",""
"938.727 ",""
"962.195 ",""
"985.663 ",""
"1009.132 ",""
"1032.600 ",""
"1056.068 ",""
"1079.536 ",""
"1103.004 ",""
"1126.472 ",""
"1149.941 ",""
"1173.409 ",""
"1196.877 ",""
"1220.345 ",""
"1243.813 ",""
"1267.281 ",""
"1290.750 ",""
"1314.218 ",""
"1337.686 ",""
"1361.154 ",""
"1384.622 ",""
"1408.091 ",""
"1431.559 ",""
"1455.027 ",""
"1478.495 ",""
"1501.963 ",""
"1525.431 ",""
"1548.900 ",""
"1572.368 ",""
"1595.836 ",""
"1619.304 ",""
"1642.772 ",""
"1666.240 ",""
"1689.709 ",""
"1713.177 ",""
"1736.645 ",""
"1760.113 ",""
"1783.581 ",""
"1807.049 ",""
"1830.518 ",""
"1853.986 ",""
"1877.454 ",""
"1900.922 ",""
"1924.390 ",""
"1947.859 ",""
"1971.327 ",""
"1994.795 ",""
"2018.263 ",""
"2041.731 ",""
"2065.199 ",""
"2088.668 ",""
"2112.136 ",""
"2135.604 ",""
"2159.072 ",""
"2182.540 ",""
"2206.008 ",""
"2229.477 ",""
"2252.945 ",""
"2276.413 ",""
"2299.881 ",""
"2323.349 ",""
"2346.818 ",""
"2370.286 ",""
"2393.754 ",""
"2417.222 ",""
"2440.690 ",""
"2464.158 ",""
"2487.627 ",""
"2511.095 ",""
"2534.563 ",""
"2558.031 ",""
"2581.499 ",""
"2604.967 ",""
"2628.436 ",""
"2651.904 ",""
"2675.372 ",""
"2698.840 ",""
"2722.308 ",""
"2745.777 ",""
"2769.245 ",""
"2792.713 ",""
"2816.181 ",""
"2839.649 ",""
"2863.117 ",""
"2886.586 ",""
"2910.054 ",""
"2933.522 ",""
"2956.990 ",""
"2980.458 ",""
"3003.926 ",""
"3027.395 ",""
"3050.863 ",""
"3074.331 ",""
"3097.799 ",""
"3121.267 ",""
"3144.735 ",""
"3168.204 ",""
"3191.672 ",""
"3215.140 ",""
"3238.608 ",""
"3262.076 ",""
"3285.545 ",""
"3309.013 ",""
"3332.481 ",""
"3355.949 ",""
"3379.417 ",""
"3402.885 ",""
"3426.354 ",""
"3449.822 ",""
"3473.290 ",""
"3496.758 ",""
"3520.226 ",""
"3543.694 ",""
"3567.163 ",""
"3590.631 ",""
"3614.099 ",""
"3637.567 ",""
"3661.035 ",""
"3684.504 ",""
"3707.972 ",""
"3731.440 ",""
"3754.908 ",""
"3778.376 ",""
"3801.844 ",""
"3825.313 ",""
"3848.781 ",""
"3872.249 ",""
"3895.717 ",""
"3919.185 ",""
"3942.653 ",""
"3966.122 ",""
"3989.590 ",""
"4013.058 ",""
"4036.526 ",""
"4059.994 ",""
"4083.463 ",""
"4106.931 ",""
"4130.399 ",""
"4153.867 ",""
"4177.335 ",""
"4200.803 ",""
"4224.272 ",""
"4247.740 ",""
"4271.208 ",""
"4294.676 ",""
"4318.144 ",""
"4341.612 ",""
"4365.081 ",""
"4388.549 ",""
"4412.017 ",""
"4435.485 ",""
"4458.953 ",""
"4482.421 ",""
"4505.890 ",""
"4529.358 ",""
"4552.826 ",""
"4576.294 ",""
"4599.762 ",""
"4623.231 ",""
"4646.699 ",""
"4670.167 ",""
"4693.635 ",""
"4717.103 ",""
"4740.571 ",""
