"X(um)","Z(um)"
"0.000 ",""
"23.473 ",""
"46.946 ",""
"70.419 ",""
"93.891 ",""
"117.364 ",""
"140.837 ",""
"164.310 ",""
"187.783 ",""
"211.256 ",""
"234.729 ",""
"258.201 ",""
"281.674 ",""
"305.147 ",""
"328.620 ",""
"352.093 ",""
"375.566 ",""
"399.038 ",""
"422.511 ",""
"445.984 ",""
"469.457 ",""
"492.930 ",""
"516.403 ",""
"539.876 ",""
"563.348 ",""
"586.821 ",""
"610.294 ",""
"633.767 ",""
"657.240 ",""
"680.713 ",""
"704.186 ",""
"727.658 ",""
"751.131 ",""
"774.604 ",""
"798.077 ",""
"821.550 ",""
"845.023 ",""
"868.495 ",""
"891.968 ",""
"915.441 ",""
"938.914 ",""
"962.387 ",""
"985.860 ",""
"1009.333 ",""
"1032.805 ",""
"1056.278 ",""
"1079.751 ",""
"1103.224 ",""
"1126.697 ",""
"1150.170 ",""
"1173.643 ",""
"1197.115 ",""
"1220.588 ",""
"1244.061 ",""
"1267.534 ",""
"1291.007 ",""
"1314.480 ",""
"1337.952 ",""
"1361.425 ",""
"1384.898 ",""
"1408.371 ",""
"1431.844 ",""
"1455.317 ",""
"1478.790 ",""
"1502.262 ",""
"1525.735 ",""
"1549.208 ",""
"1572.681 ",""
"1596.154 ",""
"1619.627 ",""
"1643.100 ",""
"1666.572 ",""
"1690.045 ",""
"1713.518 ",""
"1736.991 ",""
"1760.464 ",""
"1783.937 ",""
"1807.409 ",""
"1830.882 ",""
"1854.355 ",""
"1877.828 ",""
"1901.301 ",""
"1924.774 ",""
"1948.247 ",""
"1971.719 ",""
"1995.192 ",""
"2018.665 ",""
"2042.138 ",""
"2065.611 ",""
"2089.084 ",""
"2112.557 ",""
"2136.029 ",""
"2159.502 ",""
"2182.975 ",""
"2206.448 ",""
"2229.921 ",""
"2253.394 ",""
"2276.866 ",""
"2300.339 ",""
"2323.812 ",""
"2347.285 ",""
"2370.758 ",""
"2394.231 ",""
"2417.704 ",""
"2441.176 ",""
"2464.649 ",""
"2488.122 ",""
"2511.595 ",""
"2535.068 ",""
"2558.541 ",""
"2582.014 ",""
"2605.486 ",""
"2628.959 ",""
"2652.432 ",""
"2675.905 ",""
"2699.378 ",""
"2722.851 ",""
"2746.324 ",""
"2769.796 ",""
"2793.269 ",""
"2816.742 ",""
"2840.215 ",""
"2863.688 ",""
"2887.161 ",""
"2910.633 ",""
"2934.106 ",""
"2957.579 ",""
"2981.052 ",""
"3004.525 ",""
"3027.998 ",""
"3051.471 ",""
"3074.943 ",""
"3098.416 ",""
"3121.889 ",""
"3145.362 ",""
"3168.835 ",""
"3192.308 ",""
"3215.781 ",""
"3239.253 ",""
"3262.726 ",""
"3286.199 ",""
"3309.672 ",""
"3333.145 ",""
"3356.618 ",""
"3380.090 ",""
"3403.563 ",""
"3427.036 ",""
"3450.509 ",""
"3473.982 ",""
"3497.455 ",""
"3520.928 ",""
"3544.400 ",""
"3567.873 ",""
"3591.346 ",""
"3614.819 ",""
"3638.292 ",""
"3661.765 ",""
"3685.238 ",""
"3708.710 ",""
"3732.183 ",""
"3755.656 ",""
"3779.129 ",""
"3802.602 ",""
"3826.075 ",""
"3849.547 ",""
"3873.020 ",""
"3896.493 ",""
"3919.966 ",""
"3943.439 ",""
"3966.912 ",""
"3990.385 ",""
"4013.857 ",""
"4037.330 ",""
"4060.803 ",""
"4084.276 ",""
"4107.749 ",""
"4131.222 ",""
"4154.695 ",""
"4178.167 ",""
"4201.640 ",""
"4225.113 ",""
"4248.586 ",""
"4272.059 ",""
"4295.532 ",""
"4319.004 ",""
"4342.477 ",""
"4365.950 ",""
"4389.423 ",""
"4412.896 ",""
"4436.369 ",""
"4459.842 ",""
"4483.314 ",""
"4506.787 ",""
"4530.260 ",""
"4553.733 ",""
"4577.206 ",""
"4600.679 ",""
"4624.152 ",""
"4647.624 ",""
"4671.097 ",""
"4694.570 ",""
"4718.043 ",""
"4741.516 ",""
"4764.989 ",""
"4788.461 ",""
"4811.934 ",""
"4835.407 ",""
"4858.880 ",""
"4882.353 ",""
"4905.826 ",""
"4929.299 ",""
"4952.771 ",""
"4976.244 ",""
"4999.717 ",""
"5023.190 ",""
"5046.663 ",""
"5070.136 ",""
"5093.609 ",""
"5117.081 ",""
"5140.554 ",""
"5164.027 ",""
"5187.500 ",""
"5210.973 ",""
"5234.446 ",""
"5257.918 ",""
"5281.391 ",""
"5304.864 ",""
"5328.337 ",""
"5351.810 ",""
"5375.283 ",""
"5398.756 ",""
"5422.228 ",""
"5445.701 ",""
"5469.174 ",""
"5492.647 ",""
"5516.120 ",""
"5539.593 ",""
"5563.066 ",""
"5586.538 ",""
"5610.011 ",""
"5633.484 ",""
"5656.957 ",""
"5680.430 ",""
"5703.903 ",""
"5727.376 ",""
"5750.848 ",""
"5774.321 ",""
"5797.794 ",""
"5821.267 ",""
"5844.740 ",""
"5868.213 ",""
"5891.685 ",""
"5915.158 ",""
"5938.631 ",""
"5962.104 ",""
"5985.577 ",""
"6009.050 ",""
"6032.523 ",""
"6055.995 ",""
"6079.468 ",""
"6102.941 ",""
