"X(um)","Z(um)"
"0.000 ",""
"23.467 ",""
"46.934 ",""
"70.400 ",""
"93.867 ",""
"117.334 ",""
"140.801 ",""
"164.267 ",""
"187.734 ",""
"211.201 ",""
"234.668 ",""
"258.134 ",""
"281.601 ",""
"305.068 ",""
"328.535 ",""
"352.002 ",""
"375.468 ",""
"398.935 ",""
"422.402 ",""
"445.869 ",""
"469.335 ",""
"492.802 ",""
"516.269 ",""
"539.736 ",""
"563.202 ",""
"586.669 ",""
"610.136 ",""
"633.603 ",""
"657.070 ",""
"680.536 ",""
"704.003 ",""
"727.470 ",""
"750.937 ",""
"774.403 ",""
"797.870 ",""
"821.337 ",""
"844.804 ",""
"868.271 ",""
"891.737 ",""
"915.204 ",""
"938.671 ",""
"962.138 ",""
"985.604 ",""
"1009.071 ",""
"1032.538 ",""
"1056.005 ",""
"1079.471 ",""
"1102.938 ",""
"1126.405 ",""
"1149.872 ",""
"1173.339 ",""
"1196.805 ",""
"1220.272 ",""
"1243.739 ",""
"1267.206 ",""
"1290.672 ",""
"1314.139 ",""
"1337.606 ",""
"1361.073 ",""
"1384.539 ",""
"1408.006 ",""
"1431.473 ",""
"1454.940 ",""
"1478.407 ",""
"1501.873 ",""
"1525.340 ",""
"1548.807 ",""
"1572.274 ",""
"1595.740 ",""
"1619.207 ",""
"1642.674 ",""
"1666.141 ",""
"1689.607 ",""
"1713.074 ",""
"1736.541 ",""
"1760.008 ",""
"1783.475 ",""
"1806.941 ",""
"1830.408 ",""
"1853.875 ",""
"1877.342 ",""
"1900.808 ",""
"1924.275 ",""
"1947.742 ",""
"1971.209 ",""
"1994.675 ",""
"2018.142 ",""
"2041.609 ",""
"2065.076 ",""
"2088.543 ",""
"2112.009 ",""
"2135.476 ",""
"2158.943 ",""
"2182.410 ",""
"2205.876 ",""
"2229.343 ",""
"2252.810 ",""
"2276.277 ",""
"2299.743 ",""
"2323.210 ",""
"2346.677 ",""
"2370.144 ",""
"2393.611 ",""
"2417.077 ",""
"2440.544 ",""
"2464.011 ",""
"2487.478 ",""
"2510.944 ",""
"2534.411 ",""
"2557.878 ",""
"2581.345 ",""
"2604.812 ",""
"2628.278 ",""
"2651.745 ",""
"2675.212 ",""
"2698.679 ",""
"2722.145 ",""
"2745.612 ",""
"2769.079 ",""
"2792.546 ",""
"2816.012 ",""
"2839.479 ",""
"2862.946 ",""
"2886.413 ",""
"2909.880 ",""
"2933.346 ",""
"2956.813 ",""
"2980.280 ",""
"3003.747 ",""
"3027.213 ",""
"3050.680 ",""
"3074.147 ",""
"3097.614 ",""
"3121.080 ",""
"3144.547 ",""
"3168.014 ",""
"3191.481 ",""
"3214.948 ",""
"3238.414 ",""
"3261.881 ",""
"3285.348 ",""
"3308.815 ",""
"3332.281 ",""
"3355.748 ",""
"3379.215 ",""
"3402.682 ",""
"3426.148 ",""
"3449.615 ",""
"3473.082 ",""
"3496.549 ",""
"3520.016 ",""
"3543.482 ",""
"3566.949 ",""
"3590.416 ",""
"3613.883 ",""
"3637.349 ",""
"3660.816 ",""
"3684.283 ",""
"3707.750 ",""
"3731.216 ",""
"3754.683 ",""
"3778.150 ",""
"3801.617 ",""
"3825.084 ",""
"3848.550 ",""
"3872.017 ",""
"3895.484 ",""
"3918.951 ",""
"3942.417 ",""
"3965.884 ",""
"3989.351 ",""
"4012.818 ",""
"4036.284 ",""
"4059.751 ",""
"4083.218 ",""
"4106.685 ",""
"4130.152 ",""
"4153.618 ",""
"4177.085 ",""
"4200.552 ",""
"4224.019 ",""
"4247.485 ",""
"4270.952 ",""
"4294.419 ",""
"4317.886 ",""
"4341.353 ",""
"4364.819 ",""
"4388.286 ",""
"4411.753 ",""
"4435.220 ",""
"4458.686 ",""
"4482.153 ",""
"4505.620 ",""
"4529.087 ",""
"4552.553 ",""
"4576.020 ",""
"4599.487 ",""
"4622.954 ",""
"4646.421 ",""
"4669.887 ",""
"4693.354 ",""
"4716.821 ",""
"4740.288 ",""
"4763.754 ",""
"4787.221 ",""
"4810.688 ",""
"4834.155 ",""
"4857.621 ",""
"4881.088 ",""
"4904.555 ",""
"4928.022 ",""
"4951.489 ",""
"4974.955 ",""
"4998.422 ",""
"5021.889 ",""
"5045.356 ",""
"5068.822 ",""
"5092.289 ",""
"5115.756 ",""
"5139.223 ",""
"5162.689 ",""
"5186.156 ",""
"5209.623 ",""
"5233.090 ",""
"5256.557 ",""
"5280.023 ",""
"5303.490 ",""
"5326.957 ",""
"5350.424 ",""
"5373.890 ",""
"5397.357 ",""
"5420.824 ",""
"5444.291 ",""
"5467.757 ",""
"5491.224 ",""
"5514.691 ",""
"5538.158 ",""
"5561.625 ",""
"5585.091 ",""
"5608.558 ",""
"5632.025 ",""
"5655.492 ",""
"5678.958 ",""
"5702.425 ","12823.596 "
"5725.892 ","12831.579 "
"5749.359 ","12834.594 "
"5772.825 ","12840.554 "
"5796.292 ","12834.782 "
"5819.759 ","12831.800 "
"5843.226 ","12830.768 "
"5866.693 ","12831.938 "
"5890.159 ","12824.100 "
"5913.626 ","12815.154 "
"5937.093 ","12820.192 "
"5960.560 ","12840.751 "
"5984.026 ","12862.771 "
"6007.493 ","12872.258 "
"6030.960 ","12877.106 "
"6054.427 ","12907.961 "
"6077.894 ","12944.816 "
"6101.360 ","12971.979 "
"6124.827 ","12985.310 "
"6148.294 ","12990.077 "
"6171.761 ","12999.527 "
"6195.227 ","13023.350 "
"6218.694 ","13063.733 "
"6242.161 ","13114.954 "
"6265.628 ","13167.259 "
"6289.094 ","13205.955 "
"6312.561 ","13227.963 "
"6336.028 ","13233.386 "
"6359.495 ","13236.668 "
"6382.962 ","13244.285 "
"6406.428 ","13250.605 "
"6429.895 ","13251.217 "
"6453.362 ","13249.532 "
"6476.829 ","13258.148 "
"6500.295 ","13295.400 "
"6523.762 ","13382.804 "
"6547.229 ","13498.050 "
"6570.696 ","13595.977 "
"6594.162 ","13647.789 "
"6617.629 ","13664.563 "
"6641.096 ","13674.705 "
"6664.563 ","13684.427 "
"6688.030 ","13697.135 "
"6711.496 ","13711.949 "
"6734.963 ","13723.370 "
"6758.430 ","13724.646 "
"6781.897 ","13715.827 "
"6805.363 ","13705.547 "
"6828.830 ","13700.294 "
"6852.297 ","13700.714 "
"6875.764 ","13702.987 "
"6899.230 ","13713.250 "
"6922.697 ","13735.798 "
"6946.164 ","13765.635 "
"6969.631 ","13793.248 "
"6993.098 ","13817.264 "
"7016.564 ","13847.550 "
"7040.031 ","13907.681 "
"7063.498 ","14021.951 "
"7086.965 ","14199.791 "
"7110.431 ","14367.711 "
"7133.898 ","14471.960 "
"7157.365 ","14506.973 "
"7180.832 ","14525.932 "
"7204.298 ","14546.772 "
"7227.765 ","14569.423 "
"7251.232 ","14593.671 "
"7274.699 ","14616.698 "
"7298.166 ","14634.723 "
"7321.632 ","14646.412 "
"7345.099 ","14651.649 "
"7368.566 ","14652.924 "
"7392.033 ","14650.449 "
"7415.499 ","14647.793 "
"7438.966 ","14644.534 "
"7462.433 ","14641.972 "
"7485.900 ","14639.265 "
"7509.367 ","14636.494 "
"7532.833 ","14637.422 "
"7556.300 ","14653.532 "
"7579.767 ","14688.467 "
"7603.234 ","14730.895 "
"7626.700 ","14765.118 "
"7650.167 ","14786.676 "
"7673.634 ","14800.267 "
"7697.101 ","14811.442 "
"7720.567 ","14822.077 "
"7744.034 ","14832.557 "
"7767.501 ","14840.634 "
"7790.968 ","14847.284 "
"7814.435 ","14852.448 "
"7837.901 ","14855.895 "
"7861.368 ","14856.724 "
"7884.835 ","14858.865 "
"7908.302 ","14874.456 "
"7931.768 ","14918.989 "
"7955.235 ","14978.063 "
"7978.702 ","15029.448 "
"8002.169 ","15055.214 "
"8025.635 ","15064.556 "
"8049.102 ","15070.336 "
"8072.569 ","15075.463 "
"8096.036 ","15078.395 "
"8119.503 ","15078.331 "
"8142.969 ","15075.205 "
"8166.436 ","15071.463 "
"8189.903 ","15071.275 "
"8213.370 ","15084.499 "
"8236.836 ","15120.587 "
"8260.303 ","15173.172 "
"8283.770 ","15220.787 "
"8307.237 ","15249.177 "
"8330.703 ","15261.260 "
"8354.170 ","15265.943 "
"8377.637 ","15268.008 "
"8401.104 ","15268.234 "
"8424.571 ","15267.247 "
"8448.037 ","15265.035 "
"8471.504 ","15262.270 "
"8494.971 ","15259.740 "
"8518.438 ","15263.622 "
"8541.904 ","15292.018 "
"8565.371 ","15351.371 "
"8588.838 ","15416.875 "
"8612.305 ","15462.824 "
"8635.771 ","15485.076 "
"8659.238 ","15502.039 "
"8682.705 ","15522.495 "
"8706.172 ","15552.509 "
"8729.639 ","15582.141 "
"8753.105 ","15604.673 "
"8776.572 ","15612.355 "
"8800.039 ","15619.555 "
"8823.506 ","15654.638 "
"8846.972 ","15756.820 "
"8870.439 ","15868.205 "
"8893.906 ","15954.167 "
"8917.373 ","15973.254 "
"8940.839 ","15986.626 "
"8964.306 ","15992.918 "
"8987.773 ","15994.449 "
"9011.240 ","15993.670 "
"9034.707 ","15991.676 "
"9058.173 ","15988.701 "
"9081.640 ","15985.270 "
"9105.107 ","15981.351 "
"9128.574 ","15977.988 "
"9152.040 ","15989.878 "
"9175.507 ","16056.178 "
"9198.974 ","16171.852 "
"9222.441 ","16279.061 "
"9245.908 ","16338.090 "
"9269.374 ","16364.619 "
"9292.841 ","16384.670 "
"9316.308 ","16402.184 "
"9339.775 ","16414.248 "
"9363.241 ","16421.901 "
"9386.708 ","16425.200 "
"9410.175 ","16424.738 "
"9433.642 ","16421.816 "
"9457.108 ","16418.453 "
"9480.575 ","16415.835 "
"9504.042 ","16413.912 "
"9527.509 ","16411.048 "
"9550.976 ","16406.447 "
"9574.442 ","16402.103 "
"9597.909 ","16402.132 "
"9621.376 ","16430.606 "
"9644.843 ","16477.846 "
"9668.309 ","16528.160 "
"9691.776 ","16555.768 "
"9715.243 ","16565.797 "
"9738.710 ","16573.518 "
"9762.176 ","16593.329 "
"9785.643 ","16638.294 "
"9809.110 ","16695.417 "
"9832.577 ","16741.507 "
"9856.044 ","16765.957 "
"9879.510 ","16777.902 "
"9902.977 ","16788.458 "
"9926.444 ","16798.844 "
"9949.911 ","16808.276 "
"9973.377 ","16815.203 "
"9996.844 ","16819.356 "
"10020.311 ","16821.326 "
"10043.778 ","16821.731 "
"10067.244 ","16820.983 "
"10090.711 ","16819.385 "
"10114.178 ","16817.605 "
"10137.645 ","16816.293 "
"10161.112 ","16817.639 "
"10184.578 ","16834.805 "
"10208.045 ","16888.819 "
"10231.512 ","16968.823 "
"10254.979 ","17042.338 "
"10278.445 ","17083.105 "
"10301.912 ","17101.968 "
"10325.379 ","17117.427 "
"10348.846 ","17156.050 "
"10372.312 ","17235.730 "
"10395.779 ","17324.368 "
"10419.246 ","17386.089 "
"10442.713 ","17410.580 "
"10466.180 ","17427.516 "
"10489.646 ","17443.406 "
"10513.113 ","17457.825 "
"10536.580 ","17469.563 "
"10560.047 ","17477.349 "
"10583.513 ","17482.127 "
"10606.980 ","17485.225 "
"10630.447 ","17486.645 "
"10653.914 ","17486.393 "
"10677.380 ","17485.521 "
